11,19,12,599.935,11.9987
11,20,12,600.124,12.0025
11,21,12,594.915,11.8983
11,22,12,597.972,11.9594
11,23,12,597.719,11.9544
11,24,12,601.32,12.0264
12,0,13,650.915,13.0183
12,1,13,649.805,12.9961
12,2,13,649.233,12.9847
12,3,13,647.984,12.9597
12,4,13,651.915,13.0383
12,5,13,645.293,12.9059
12,6,13,656.771,13.1354
12,7,13,648.046,12.9609
12,8,13,648.912,12.9782
12,9,13,649.441,12.9888
12,10,13,648.77,12.9754
12,11,13,646.053,12.9211
12,12,13,646.149,12.923
12,13,13,653.853,13.0771
12,14,13,650.83,13.0166
12,15,13,649.124,12.9825
12,16,13,650.531,13.0106
12,17,13,649.698,12.994
12,18,13,644.739,12.8948
12,19,13,648.211,12.9642
12,20,13,650.604,13.0121
12,21,13,646.939,12.9388
12,22,13,651.202,13.024
12,23,13,654.085,13.0817
12,24,13,644.803,12.8961
13,0,14,697.276,13.9455
13,1,14,699.192,13.9838
13,2,14,700.36,14.0072
13,3,14,695.56,13.9112
13,4,14,700.43,14.0086
13,5,14,693.293,13.8659
13,6,14,703.061,14.0612
13,7,14,698.626,13.9725
13,8,14,699.258,13.9852
13,9,14,694.006,13.8801
13,10,14,694.97,13.8994
13,11,14,693.264,13.8653
13,12,14,697.152,13.943
13,13,14,693.891,13.8778
13,14,14,697.49,13.9498
13,15,14,698.857,13.9771
13,16,14,695.4,13.908
13,17,14,702.78,14.0556
13,18,14,697.573,13.9515
13,19,14,702.965,14.0593
13,20,14,696.415,13.9283
13,21,14,703.625,14.0725
13,22,14,696.464,13.9293
13,23,14,704.153,14.0831
13,24,14,698.011,13.9602
14,0,15,747.637,14.9527
14,1,15,745.317,14.9063
14,2,15,745.086,14.9017
